,OBJECTID,STAT_CAUSE_DESCR,STATE,Date_Discovery,Date_Contained,FIRE_YEAR,FIRE_SIZE,LATITUDE,LONGITUDE,Duration
824863,1639517,Lightning,WA,8/12/2013,8/14/2013,2013,1.5,47.41027778,-120.52944440000002,2
824868,1639522,Campfire,WA,9/15/2013,9/15/2013,2013,0.1,47.06027778,-121.58972220000001,0
824879,1639533,Lightning,WA,8/10/2013,9/14/2013,2013,4.0,48.28305556,-121.18416670000002,35
824912,1639566,Equipment Use,WA,8/13/2013,8/13/2013,2013,0.01,48.7375,-118.1963889,0
824929,1639583,Lightning,WA,8/1/2013,8/2/2013,2013,0.2,46.12305556,-117.58944440000002,1
824931,1639585,Lightning,WA,8/10/2013,8/13/2013,2013,0.1,47.66388889,-120.5347222,3
824989,1639643,Lightning,WA,8/4/2013,8/4/2013,2013,0.01,48.71111111,-118.17444440000001,0
825007,1639661,Lightning,WA,7/12/2013,7/14/2013,2013,0.3,46.03333333,-117.51694440000001,2
825052,1639706,Lightning,WA,8/10/2013,8/10/2013,2013,0.01,48.76277778,-117.4927778,0
825073,1639727,Lightning,WA,5/14/2013,8/6/2013,2013,0.1,48.68166667,-121.83805559999999,84
825130,1639786,Lightning,WA,8/10/2013,8/10/2013,2013,0.1,47.61111111,-120.30166670000001,0
825154,1639810,Lightning,WA,8/14/2013,8/15/2013,2013,1.0,45.71277778,-121.2386111,1
825167,1639824,Lightning,WA,8/5/2013,8/6/2013,2013,0.1,47.41111111,-120.56694440000001,1
825171,1639829,Lightning,WA,8/10/2013,8/10/2013,2013,0.1,47.98138889,-120.2513889,0
825196,1639854,Campfire,WA,6/30/2013,6/30/2013,2013,0.01,48.93916667,-121.66833329999999,0
825214,1639872,Equipment Use,WA,7/4/2013,7/4/2013,2013,0.25,48.19944444,-120.75277779999999,0
825299,1639958,Lightning,WA,8/10/2013,8/12/2013,2013,0.25,46.72027778,-121.1122222,2
825302,1639961,Smoking,WA,8/28/2013,8/28/2013,2013,0.1,46.01611111,-121.83666670000001,0
825312,1639971,Campfire,WA,10/31/2013,10/31/2013,2013,0.25,47.81611111,-120.64666670000001,0
825322,1639981,Lightning,WA,8/1/2013,8/1/2013,2013,5.0,48.24972222,-120.17305559999998,0
825324,1639983,Campfire,WA,8/4/2013,8/4/2013,2013,0.1,47.06027778,-121.58972220000001,0
825340,1639999,Campfire,WA,8/5/2013,8/5/2013,2013,0.01,47.67861111,-120.72972220000001,0
825345,1640004,Lightning,WA,8/14/2013,8/15/2013,2013,0.3,48.73277778,-119.16444440000001,1
825356,1640015,Campfire,WA,8/17/2013,8/28/2013,2013,0.1,47.01888889,-121.55833329999999,11
825409,1640068,Lightning,WA,9/9/2013,9/9/2013,2013,0.1,47.07111111,-120.98444440000002,0
825410,1640069,Lightning,WA,8/10/2013,8/11/2013,2013,0.1,48.07277778,-120.5475,1
825433,1640093,Lightning,WA,8/10/2013,8/11/2013,2013,0.2,48.98833333,-120.7236111,1
825446,1640106,Lightning,WA,8/6/2013,8/7/2013,2013,0.1,48.93944444,-117.04666670000002,1
825486,1640147,Miscellaneous,WA,7/5/2013,7/5/2013,2013,0.01,46.84805556,-120.99833329999998,0
825513,1640174,Campfire,WA,8/19/2013,8/20/2013,2013,0.01,47.39333333,-120.44555559999999,1
825587,1640249,Lightning,WA,8/26/2013,8/27/2013,2013,0.1,48.80916667,-117.07222220000001,1
825603,1640265,Campfire,WA,8/30/2013,9/18/2013,2013,0.01,48.6625,-121.59805559999998,19
825649,1640312,Lightning,WA,7/21/2013,7/22/2013,2013,0.25,48.59944444,-119.83972220000001,1
825664,1640327,Campfire,WA,7/7/2013,7/7/2013,2013,0.01,48.60583333,-121.4,0
825666,1640329,Lightning,WA,9/11/2013,9/11/2013,2013,0.3,46.61305556,-121.7602778,0
825673,1640336,Lightning,WA,9/6/2013,9/6/2013,2013,0.1,48.0225,-120.84444440000001,0
825675,1640338,Lightning,WA,8/3/2013,8/5/2013,2013,0.1,47.38638889,-120.80694440000002,2
825680,1640343,Campfire,WA,8/4/2013,8/4/2013,2013,0.01,48.06666667,-121.40916670000001,0
825751,1640414,Campfire,WA,7/28/2013,7/28/2013,2013,0.01,47.35472222,-121.25027779999999,0
825757,1640420,Campfire,WA,8/5/2013,8/5/2013,2013,0.01,48.075,-121.52444440000001,0
825763,1640426,Lightning,WA,7/31/2013,9/14/2013,2013,0.1,48.48444444,-121.8772222,45
825788,1640451,Lightning,WA,8/9/2013,8/10/2013,2013,0.1,46.71638889,-121.10694440000002,1
825794,1640457,Lightning,WA,9/14/2013,9/23/2013,2013,0.3,47.03194444,-121.8225,9
825806,1640469,Lightning,WA,8/12/2013,8/14/2013,2013,0.12,47.425,-120.94666670000001,2
825837,1640501,Equipment Use,WA,7/23/2013,7/23/2013,2013,0.01,47.94166667,-120.52472220000001,0
825892,1640558,Lightning,WA,9/5/2013,9/6/2013,2013,0.01,48.09277778,-120.3977778,1
825893,1640559,Lightning,WA,5/6/2013,5/23/2013,2013,0.01,47.9425,-121.1852778,17
825903,1640569,Campfire,WA,8/19/2013,8/19/2013,2013,0.01,48.07694444,-121.5197222,0
825964,1640630,Lightning,WA,8/26/2013,8/27/2013,2013,0.1,46.00416667,-117.73305559999999,1
826004,1640670,Lightning,WA,8/10/2013,8/10/2013,2013,0.1,48.60138889,-120.38833329999999,0
826007,1640673,Miscellaneous,WA,8/19/2013,9/19/2013,2013,0.1,47.78888889,-121.57111110000001,31
826016,1640682,Lightning,WA,8/10/2013,8/10/2013,2013,0.01,47.79611111,-120.81222220000001,0
826065,1640731,Lightning,WA,9/6/2013,9/12/2013,2013,0.1,48.48388889,-120.29722220000001,6
826108,1640774,Lightning,WA,8/12/2013,8/12/2013,2013,1.6,46.72666667,-121.08,0
826128,1640794,Lightning,WA,8/2/2013,8/2/2013,2013,0.1,47.8975,-120.33388889999999,0
826133,1640799,Campfire,WA,7/27/2013,7/27/2013,2013,0.01,47.13055556,-121.5613889,0
826137,1640803,Lightning,WA,8/10/2013,8/22/2013,2013,0.1,47.42305556,-121.34888889999999,12
826140,1640806,Campfire,WA,6/28/2013,6/28/2013,2013,0.01,47.3175,-120.58305559999998,0
826175,1640841,Lightning,WA,8/19/2013,10/30/2013,2013,2352.0,47.01388889,-121.0338889,72
826227,1640893,Lightning,WA,8/10/2013,8/10/2013,2013,20.0,47.68472222,-120.23694440000001,0
826255,1640922,Lightning,WA,8/19/2013,9/19/2013,2013,2.0,47.62805556,-121.64416670000001,31
826262,1640929,Campfire,WA,8/23/2013,8/23/2013,2013,0.1,45.94833333,-122.17444440000001,0
826272,1640939,Lightning,WA,8/13/2013,9/14/2013,2013,0.1,48.64555556,-121.4452778,32
826293,1640960,Lightning,WA,5/25/2013,5/26/2013,2013,0.1,47.92166667,-119.9661111,1
826310,1640977,Lightning,WA,8/11/2013,8/11/2013,2013,0.1,48.65444444,-120.25833329999999,0
826350,1641017,Campfire,WA,8/4/2013,8/4/2013,2013,0.01,48.05416667,-121.5186111,0
826365,1641032,Lightning,WA,8/22/2013,8/23/2013,2013,0.2,46.64638889,-121.48472220000001,1
826413,1641080,Lightning,WA,9/10/2013,9/11/2013,2013,0.1,46.51222222,-121.475,1
826462,1641129,Lightning,WA,7/26/2013,7/28/2013,2013,0.5,48.98388889,-118.05027779999999,2
826501,1641168,Lightning,WA,8/1/2013,8/2/2013,2013,0.3,46.27527778,-117.67944440000001,1
826520,1641188,Campfire,WA,7/4/2013,7/4/2013,2013,0.1,47.32666667,-120.75166670000002,0
826544,1641212,Lightning,WA,6/29/2013,6/29/2013,2013,0.01,48.15555556,-120.0813889,0
826545,1641213,Lightning,WA,7/17/2013,7/18/2013,2013,0.01,48.52638889,-118.58305559999998,1
826546,1641214,Lightning,WA,8/10/2013,8/10/2013,2013,0.1,46.79305556,-121.9447222,0
826615,1641283,Lightning,WA,7/9/2013,7/10/2013,2013,0.1,47.42611111,-121.17833329999999,1
826628,1641296,Lightning,WA,7/28/2013,7/30/2013,2013,0.25,48.55638889,-120.7897222,2
826644,1641312,Lightning,WA,7/17/2013,7/18/2013,2013,0.1,47.78444444,-122.95527779999999,1
826674,1641342,Campfire,WA,9/4/2013,9/8/2013,2013,0.1,47.78666667,-121.5725,4
826677,1641345,Lightning,WA,9/4/2013,9/4/2013,2013,0.75,47.97,-119.945,0
826709,1641377,Lightning,WA,8/9/2013,8/10/2013,2013,0.1,46.11972222,-122.00555559999998,1
826724,1641392,Lightning,WA,7/17/2013,7/17/2013,2013,0.1,46.00444444,-117.67444440000001,0
826762,1641430,Miscellaneous,WA,7/29/2013,7/30/2013,2013,0.1,47.02,-121.10055559999999,1
826764,1641432,Lightning,WA,8/4/2013,8/5/2013,2013,0.1,48.56138889,-120.40194440000002,1
826776,1641444,Lightning,WA,8/5/2013,8/5/2013,2013,0.1,48.38583333,-120.31277779999999,0
826784,1641452,Debris Burning,WA,10/13/2013,10/13/2013,2013,0.01,48.15694444,-120.1502778,0
826804,1641472,Lightning,WA,8/11/2013,8/13/2013,2013,0.01,47.62027778,-120.68666670000002,2
826876,1641545,Campfire,WA,8/26/2013,8/27/2013,2013,0.01,48.92777778,-121.8011111,1
826885,1641554,Lightning,WA,8/11/2013,8/11/2013,2013,0.1,47.70138889,-120.5022222,0
826907,1641576,Campfire,WA,10/26/2013,10/27/2013,2013,0.05,48.55694444,-120.485,1
826920,1641589,Lightning,WA,8/9/2013,8/10/2013,2013,1.0,46.51611111,-121.28805559999999,1
826949,1641618,Lightning,WA,8/13/2013,8/13/2013,2013,3.5,47.01138889,-121.0461111,0
826958,1641627,Lightning,WA,9/9/2013,11/4/2013,2013,0.1,46.61138889,-121.8363889,56
826966,1641635,Lightning,WA,7/17/2013,8/15/2013,2013,0.01,48.01888889,-120.8633333,29
827019,1641688,Campfire,WA,8/11/2013,8/11/2013,2013,0.01,47.39333333,-121.50055559999998,0
827035,1641704,Miscellaneous,WA,6/16/2013,6/18/2013,2013,2.6,47.41166667,-120.93416670000002,2
827062,1641731,Smoking,WA,7/29/2013,7/29/2013,2013,0.1,45.78305556,-121.63194440000001,0
827081,1641750,Lightning,WA,9/5/2013,9/5/2013,2013,0.1,48.115,-120.41305559999999,0
827087,1641756,Equipment Use,WA,7/18/2013,7/19/2013,2013,4.0,47.83527778,-120.795,1
827106,1641775,Campfire,WA,8/26/2013,8/26/2013,2013,0.01,47.2825,-120.6352778,0
827114,1641783,Lightning,WA,8/12/2013,8/13/2013,2013,0.75,46.83638889,-121.16583329999999,1
827118,1641787,Campfire,WA,8/31/2013,9/20/2013,2013,0.1,48.17138889,-121.67083329999998,20
827160,1641830,Campfire,WA,8/21/2013,8/22/2013,2013,0.1,46.43111111,-121.87,1
827171,1641841,Lightning,WA,8/19/2013,9/18/2013,2013,0.1,47.96694444,-121.28305559999998,30
827211,1641881,Lightning,WA,8/11/2013,10/1/2013,2013,15.0,48.245,-120.65555559999999,51
827273,1641945,Campfire,WA,9/8/2013,9/12/2013,2013,0.01,48.83138889,-121.72555559999999,4
828417,1642100,Lightning,WA,7/16/2013,7/18/2013,2013,0.3,46.23333333,-121.83333329999999,2
828429,1642112,Miscellaneous,WA,8/1/2013,8/1/2013,2013,0.01,46.87055556,-121.2938889,0
828432,1642115,Lightning,WA,7/9/2013,7/10/2013,2013,1.0,47.19361111,-120.53555559999998,1
828481,1642164,Miscellaneous,WA,7/4/2013,7/4/2013,2013,0.2,47.68361111,-120.6711111,0
828483,1642166,Miscellaneous,WA,9/4/2013,9/4/2013,2013,0.2,47.82583333,-120.46222220000001,0
828505,1642188,Campfire,WA,10/5/2013,10/5/2013,2013,0.01,46.89305556,-120.91583329999999,0
828557,1642240,Lightning,WA,8/12/2013,8/12/2013,2013,0.1,48.6425,-120.1563889,0
828566,1642249,Lightning,WA,9/11/2013,9/11/2013,2013,0.1,48.52138889,-119.83166670000001,0
828571,1642255,Campfire,WA,6/23/2013,6/24/2013,2013,0.01,48.06472222,-121.70916670000001,1
828612,1642298,Lightning,WA,6/17/2013,8/6/2013,2013,0.1,48.09944444,-121.39944440000001,50
828638,1642324,Lightning,WA,8/4/2013,8/4/2013,2013,1.0,47.78111111,-120.42527779999999,0
828649,1642335,Lightning,WA,8/24/2013,8/28/2013,2013,0.3,47.86694444,-121.0288889,4
828678,1642364,Campfire,WA,7/24/2013,7/24/2013,2013,0.01,47.83916667,-120.6969444,0
828684,1642370,Lightning,WA,7/28/2013,8/10/2013,2013,1650.0,48.22611111,-120.6013889,13
828754,1642440,Lightning,WA,7/28/2013,8/12/2013,2013,3.6,48.18777778,-120.51083329999999,15
828829,1642515,Campfire,WA,8/18/2013,8/18/2013,2013,0.01,47.01194444,-121.5313889,0
828872,1642558,Lightning,WA,6/29/2013,6/29/2013,2013,0.01,47.79305556,-120.41944440000002,0
828877,1642563,Lightning,WA,7/31/2013,9/14/2013,2013,0.1,48.92361111,-121.8586111,45
828882,1642568,Lightning,WA,8/1/2013,8/1/2013,2013,0.1,48.58472222,-120.1825,0
828883,1642569,Lightning,WA,9/4/2013,9/4/2013,2013,0.1,47.91194444,-120.5938889,0
828885,1642571,Lightning,WA,8/27/2013,8/28/2013,2013,0.01,48.26111111,-117.4861111,1
828886,1642572,Miscellaneous,WA,7/28/2013,7/28/2013,2013,0.25,48.51527778,-118.41611110000001,0
828888,1642574,Lightning,WA,8/31/2013,9/2/2013,2013,0.2,48.89194444,-117.43305559999999,2
828891,1642577,Lightning,WA,9/7/2013,9/7/2013,2013,0.01,48.94194444,-118.61638889999999,0
828910,1642596,Lightning,WA,8/10/2013,8/10/2013,2013,0.1,47.68777778,-120.41694440000002,0
828961,1642647,Campfire,WA,10/28/2013,11/1/2013,2013,0.01,48.7425,-118.22583329999999,4
828977,1642663,Campfire,WA,8/8/2013,8/8/2013,2013,0.01,46.62666667,-121.1377778,0
828999,1642685,Arson,WA,6/5/2013,6/5/2013,2013,1.0,45.67916667,-121.95777779999999,0
829052,1642738,Lightning,WA,8/17/2013,8/17/2013,2013,0.3,48.99527778,-120.4502778,0
829067,1642753,Lightning,WA,8/10/2013,8/11/2013,2013,1.5,47.61805556,-120.58194440000001,1
829075,1642761,Miscellaneous,WA,7/7/2013,7/7/2013,2013,40.0,45.66222222,-120.95055559999999,0
829076,1642762,Lightning,WA,8/17/2013,8/20/2013,2013,2.2,46.18055556,-117.4177778,3
829094,1642780,Miscellaneous,WA,7/23/2013,7/23/2013,2013,0.01,46.99472222,-121.10305559999999,0
829109,1642795,Lightning,WA,8/10/2013,8/15/2013,2013,0.25,46.76666667,-121.33388889999999,5
829110,1642796,Lightning,WA,7/11/2013,7/14/2013,2013,10.0,46.04111111,-117.54,3
829137,1642823,Campfire,WA,8/4/2013,8/4/2013,2013,0.1,45.95138889,-121.71555559999999,0
829144,1642830,Lightning,WA,7/17/2013,7/30/2013,2013,0.25,48.25277778,-121.5358333,13
829149,1642835,Lightning,WA,7/17/2013,7/17/2013,2013,0.25,47.93694444,-119.9911111,0
829169,1642856,Campfire,WA,9/4/2013,9/6/2013,2013,0.01,48.11444444,-121.51472220000001,2
829175,1642862,Lightning,WA,9/6/2013,9/6/2013,2013,0.1,47.8475,-120.33277779999999,0
835620,1650340,Debris Burning,WA,3/9/2013,3/9/2013,2013,0.5,48.22497,-119.26903,0
835621,1650341,Miscellaneous,WA,3/9/2013,3/11/2013,2013,0.2,48.054970000000004,-118.28656000000001,2
835622,1650342,Miscellaneous,WA,3/17/2013,3/19/2013,2013,26.9,48.2822,-119.38353000000001,2
835623,1650343,Debris Burning,WA,3/27/2013,3/28/2013,2013,72.8,48.3092,-118.2275,1
835624,1650344,Debris Burning,WA,4/1/2013,4/3/2013,2013,1.2,48.22697,-118.18919,2
835625,1650345,Campfire,WA,4/14/2013,4/15/2013,2013,0.1,48.0815,-118.68388999999999,1
835626,1650346,Arson,WA,4/17/2013,4/17/2013,2013,0.1,48.3039,-118.2089,0
835627,1650347,Debris Burning,WA,4/25/2013,4/26/2013,2013,0.1,48.36531,-119.26688999999999,1
835628,1650348,Miscellaneous,WA,4/27/2013,4/27/2013,2013,21.4,48.009029999999996,-118.70114,0
835629,1650349,Debris Burning,WA,5/2/2013,5/2/2013,2013,0.9,48.4567,-118.7522,0
835630,1650350,Campfire,WA,5/2/2013,5/3/2013,2013,0.8,48.03567,-118.27717,1
835631,1650351,Debris Burning,WA,5/9/2013,5/9/2013,2013,0.5,48.237809999999996,-119.12319,0
835632,1650352,Miscellaneous,WA,5/9/2013,5/9/2013,2013,0.3,48.4233,-119.4169,0
835633,1650353,Miscellaneous,WA,5/14/2013,5/16/2013,2013,1.0,48.36683,-118.94811000000001,2
835634,1650354,Lightning,WA,5/14/2013,5/17/2013,2013,4.3,48.34928,-119.1469,3
835635,1650355,Lightning,WA,5/21/2013,5/22/2013,2013,0.1,48.26553,-119.68563999999999,1
835636,1650356,Miscellaneous,WA,6/14/2013,6/16/2013,2013,206.0,48.11728,-118.94386000000002,2
835637,1650357,Miscellaneous,WA,6/20/2013,6/20/2013,2013,0.1,48.08936,-118.68608,0
835638,1650358,Campfire,WA,6/24/2013,6/24/2013,2013,0.1,48.01383,-118.69153,0
835639,1650359,Arson,WA,6/28/2013,6/28/2013,2013,0.1,48.271809999999995,-118.3728,0
835640,1650360,Fireworks,WA,7/4/2013,7/8/2013,2013,600.0,47.87506,-118.45047,4
835641,1650361,Fireworks,WA,7/4/2013,7/5/2013,2013,0.1,48.04025,-118.6708,1
835642,1650362,Fireworks,WA,7/4/2013,7/5/2013,2013,0.9,48.13303,-118.977,1
835643,1650363,Fireworks,WA,7/4/2013,7/4/2013,2013,0.1,48.07208,-118.91017,0
835644,1650364,Fireworks,WA,7/4/2013,7/4/2013,2013,0.1,48.089059999999996,-118.6872,0
835645,1650365,Arson,WA,7/4/2013,7/4/2013,2013,0.1,48.2997,-118.1925,0
835646,1650366,Fireworks,WA,7/4/2013,7/4/2013,2013,0.1,48.29697,-118.32043999999999,0
835647,1650367,Arson,WA,7/4/2013,7/5/2013,2013,0.3,48.025220000000004,-118.94318999999999,1
835648,1650368,Powerline,WA,7/7/2013,7/21/2013,2013,15.0,47.9983,-118.9661,14
835649,1650369,Lightning,WA,7/8/2013,7/9/2013,2013,0.1,48.15728,-118.88063999999999,1
835650,1650370,Lightning,WA,7/8/2013,7/12/2013,2013,39.5,48.04419,-118.60991999999999,4
835651,1650371,Miscellaneous,WA,7/8/2013,7/11/2013,2013,162.9,48.02531,-118.94308000000001,3
835652,1650372,Railroad,WA,7/10/2013,7/10/2013,2013,0.5,48.44942,-119.46763999999999,0
835653,1650373,Campfire,WA,7/11/2013,7/11/2013,2013,0.1,48.059670000000004,-118.66739,0
835654,1650374,Lightning,WA,7/14/2013,7/14/2013,2013,0.1,48.17886,-119.25461000000001,0
835655,1650375,Lightning,WA,7/17/2013,7/18/2013,2013,0.1,48.12092,-118.72497,1
835656,1650376,Lightning,WA,7/17/2013,7/17/2013,2013,0.1,48.151309999999995,-119.27875,0
835657,1650377,Lightning,WA,7/17/2013,7/17/2013,2013,0.1,48.192029999999995,-119.00143999999999,0
835658,1650378,Lightning,WA,7/17/2013,7/18/2013,2013,0.1,48.08033,-118.74316999999999,1
835659,1650379,Lightning,WA,7/17/2013,7/18/2013,2013,0.1,48.20317,-118.77617,1
835660,1650380,Lightning,WA,7/19/2013,7/20/2013,2013,0.1,48.3436,-118.69836000000001,1
835661,1650381,Lightning,WA,7/19/2013,7/20/2013,2013,0.5,48.38625,-118.6589,1
835662,1650382,Miscellaneous,WA,7/24/2013,7/25/2013,2013,13.2,48.47503,-119.47586000000001,1
835663,1650383,Lightning,WA,7/25/2013,7/27/2013,2013,5.0,48.35308,-118.80547,2
835664,1650384,Children,WA,7/26/2013,7/27/2013,2013,1.0,48.43436,-119.10741999999999,1
835665,1650385,Miscellaneous,WA,7/27/2013,7/27/2013,2013,0.1,48.34117,-118.74633,0
835666,1650386,Arson,WA,7/29/2013,7/30/2013,2013,2.0,48.03025,-118.95828,1
835667,1650387,Lightning,WA,7/30/2013,7/31/2013,2013,0.1,48.1222,-118.79088999999999,1
835668,1650388,Lightning,WA,8/1/2013,8/12/2013,2013,10.4,48.4756,-119.4739,11
835669,1650389,Lightning,WA,8/1/2013,8/2/2013,2013,0.3,48.47636,-119.27953000000001,1
835670,1650390,Lightning,WA,8/1/2013,8/15/2013,2013,1.5,48.45442,-119.28538999999999,14
835671,1650391,Lightning,WA,8/1/2013,8/2/2013,2013,0.1,48.45386,-119.30771999999999,1
835672,1650392,Lightning,WA,8/1/2013,8/2/2013,2013,0.6,48.48069,-119.34,1
835673,1650393,Lightning,WA,8/1/2013,8/2/2013,2013,2.0,48.32136,-118.60767,1
835674,1650394,Lightning,WA,8/3/2013,8/4/2013,2013,0.1,48.26242,-118.83091999999999,1
835675,1650395,Lightning,WA,8/4/2013,8/14/2013,2013,0.1,48.37097,-118.7231,10
835676,1650396,Lightning,WA,8/6/2013,8/9/2013,2013,254.0,48.29931,-119.50603000000001,3
835677,1650397,Lightning,WA,8/6/2013,8/7/2013,2013,0.9,48.27883,-118.84633000000001,1
835678,1650398,Lightning,WA,8/8/2013,8/9/2013,2013,0.1,48.27772,-118.78556,1
835679,1650399,Lightning,WA,8/10/2013,8/11/2013,2013,120.0,47.90892,-118.52163999999999,1
835680,1650400,Lightning,WA,8/10/2013,8/11/2013,2013,10.0,48.383309999999994,-119.40336,1
835681,1650401,Lightning,WA,8/10/2013,8/15/2013,2013,19.4,48.18717,-119.27458,5
835682,1650402,Lightning,WA,8/10/2013,8/15/2013,2013,50.0,48.14875,-119.26317,5
835683,1650403,Lightning,WA,8/10/2013,8/15/2013,2013,56.0,47.9485,-118.40088999999999,5
835684,1650404,Lightning,WA,8/10/2013,8/15/2013,2013,15.0,47.94761,-118.41013999999998,5
835685,1650405,Lightning,WA,8/11/2013,8/14/2013,2013,0.2,48.439809999999994,-118.88536,3
835686,1650406,Lightning,WA,8/11/2013,8/12/2013,2013,0.1,48.18294,-119.14242,1
835687,1650407,Lightning,WA,8/13/2013,8/14/2013,2013,0.6,48.32478,-118.8936,1
835688,1650408,Structure,WA,8/15/2013,8/19/2013,2013,0.2,48.114309999999996,-119.26619,4
835689,1650409,Debris Burning,WA,8/16/2013,8/16/2013,2013,0.1,48.28922,-118.18818999999999,0
835690,1650410,Equipment Use,WA,8/17/2013,8/17/2013,2013,10.0,48.18628,-118.84338999999999,0
835691,1650411,Lightning,WA,8/25/2013,8/29/2013,2013,7.3,47.9817,-118.6275,4
835692,1650412,Lightning,WA,8/25/2013,8/27/2013,2013,0.1,48.22164,-118.19158,2
835693,1650413,Structure,WA,8/28/2013,8/29/2013,2013,6.1,48.1131,-119.2583,1
835694,1650414,Powerline,WA,8/29/2013,8/29/2013,2013,0.1,48.37919,-119.45431,0
835695,1650415,Powerline,WA,8/30/2013,8/30/2013,2013,0.1,48.3792,-119.4542,0
835696,1650416,Lightning,WA,9/1/2013,9/5/2013,2013,5.3,48.410059999999994,-119.08268999999999,4
835697,1650417,Lightning,WA,9/4/2013,9/4/2013,2013,0.2,48.45469,-119.44163999999999,0
835698,1650418,Lightning,WA,9/4/2013,9/4/2013,2013,0.1,48.44708,-119.4419,0
835699,1650419,Lightning,WA,9/4/2013,9/5/2013,2013,0.3,48.23147,-118.37066999999999,1
835700,1650420,Lightning,WA,9/4/2013,9/5/2013,2013,2.2,48.31581,-119.52113999999999,1
835701,1650421,Lightning,WA,9/6/2013,9/6/2013,2013,0.1,48.44003,-118.73818999999999,0
835702,1650422,Lightning,WA,9/6/2013,9/6/2013,2013,0.1,48.017309999999995,-118.863,0
835703,1650423,Lightning,WA,9/6/2013,9/6/2013,2013,0.1,48.23642,-118.66456000000001,0
835704,1650424,Lightning,WA,9/6/2013,9/7/2013,2013,0.1,48.26831,-118.68403,1
835705,1650425,Lightning,WA,9/6/2013,9/7/2013,2013,0.1,48.33894,-118.75563999999999,1
835706,1650426,Lightning,WA,9/6/2013,9/7/2013,2013,0.1,48.15617,-119.10468999999999,1
835707,1650427,Lightning,WA,9/6/2013,9/8/2013,2013,0.1,48.16822,-119.07578000000001,2
835708,1650428,Lightning,WA,9/7/2013,9/8/2013,2013,0.1,48.15947,-119.07822,1
835709,1650429,Lightning,WA,9/9/2013,9/10/2013,2013,0.1,48.466640000000005,-118.92578,1
835710,1650430,Lightning,WA,9/9/2013,9/12/2013,2013,8.6,48.3233,-118.98293999999999,3
835711,1650431,Miscellaneous,WA,9/11/2013,9/11/2013,2013,0.1,48.25881,-118.37671999999999,0
835712,1650432,Debris Burning,WA,9/15/2013,9/15/2013,2013,0.1,48.304359999999996,-118.20811,0
835713,1650433,Powerline,WA,9/15/2013,9/16/2013,2013,0.1,48.100640000000006,-118.69525,1
835714,1650434,Lightning,WA,9/16/2013,9/17/2013,2013,0.1,48.144859999999994,-118.25442,1
835715,1650435,Lightning,WA,9/16/2013,9/16/2013,2013,0.1,48.301140000000004,-118.84172,0
835716,1650436,Lightning,WA,9/17/2013,9/18/2013,2013,0.1,48.14281,-118.21808,1
835717,1650437,Lightning,WA,9/19/2013,9/25/2013,2013,1.0,48.400690000000004,-118.3317,6
835718,1650438,Campfire,WA,9/28/2013,9/28/2013,2013,0.1,48.08147,-118.68406,0
835719,1650439,Fireworks,WA,7/14/2013,7/14/2013,2013,0.1,47.9464,-118.9911,0
835720,1650440,Campfire,WA,8/10/2013,8/10/2013,2013,0.1,48.038000000000004,-118.2853,0
835721,1650441,Campfire,WA,5/17/2013,5/17/2013,2013,0.1,48.573,-118.0944,0
835722,1650442,Campfire,WA,9/20/2013,9/20/2013,2013,0.1,48.0411,-118.3564,0
835723,1650443,Campfire,WA,12/16/2013,12/16/2013,2013,0.1,48.6014,-118.12,0
835724,1650444,Campfire,WA,12/18/2013,12/18/2013,2013,0.1,48.3336,-118.1558,0
835725,1650445,Lightning,WA,7/31/2013,10/3/2013,2013,0.1,46.94482,-121.6658,64
835726,1650446,Lightning,WA,8/9/2013,10/3/2013,2013,0.1,46.748000000000005,-121.5828,55
835727,1650447,Lightning,WA,7/31/2013,8/15/2013,2013,0.1,46.91879,-121.68508999999999,15
835728,1650448,Lightning,WA,8/9/2013,10/3/2013,2013,0.1,46.793,-121.5342,55
835729,1650449,Lightning,WA,7/17/2013,7/26/2013,2013,1.0,48.7389,-121.1092,9
835730,1650450,Campfire,WA,7/31/2013,7/31/2013,2013,0.1,48.4575,-120.8394,0
835731,1650451,Lightning,WA,8/5/2013,8/7/2013,2013,0.1,48.4611,-120.6769,2
835732,1650452,Campfire,WA,6/28/2013,6/28/2013,2013,0.1,48.9542,-121.0408,0
835733,1650453,Campfire,WA,6/28/2013,6/28/2013,2013,0.1,48.94416,-121.01165,0
835734,1650454,Lightning,WA,8/7/2013,8/17/2013,2013,0.5,48.7133,-121.0497,10
835735,1650455,Lightning,WA,8/10/2013,8/10/2013,2013,0.5,48.7214,-121.1217,0
835736,1650456,Lightning,WA,8/10/2013,8/11/2013,2013,0.1,48.367020000000004,-120.82421000000001,1
835737,1650457,Lightning,WA,8/9/2013,9/30/2013,2013,2.0,48.5664,-120.9969,52
835738,1650458,Lightning,WA,8/14/2013,9/30/2013,2013,1.0,48.77636,-121.09565,47
835739,1650459,Lightning,WA,7/17/2013,11/19/2013,2013,252.0,48.8808,-121.11793,125
835740,1650460,Campfire,WA,9/1/2013,9/1/2013,2013,0.1,48.451190000000004,-120.9699,0
835741,1650461,Campfire,WA,9/3/2013,9/3/2013,2013,0.1,48.5058,-120.9699,0
835742,1650462,Campfire,WA,8/20/2013,8/20/2013,2013,0.1,48.6811,-121.32978999999999,0
835743,1650463,Campfire,WA,8/26/2013,8/26/2013,2013,0.1,48.9339,-121.3925,0
